176,Netezza Underground: The unauthorized tales of derring-do and adventures in resilient data warehousing solutions.,David Birmingham;,8,10,21,,BookSurge Publishing,9.78E+12,English,,334
177,DATABASE MANAGEMENT SYSTEM,SEEMA KEDAR;,11,1,1,,Technical Publications,9.79E+12,English,,384
178,Enterprise Database Connectivity: The Key to Enterprise Applications on the Desktop,Richard D. Hackathorn;,93,3,22,1,Wiley,9.78E+12,English,,352
179,Security Informatics,Christopher C. Yang;Michael Chau;Jau-Hwang Wang;,9,11,25,2010,Springer,9.78E+12,English,Annals of Information Systems (Book 9),206
180,Essential SourceSafe,Ted Roche;Larry C. Whipple;,1,6,1,,Hentzenwerke Publishing,9.78E+12,English,,228
181,Project Planning and Control Using Oracle Primavera P6: Version 8.2 EPPM Web,Mr Paul E Harris;,12,8,28,,Eastwood Harris Pty Ltd,9.78E+12,English,,332
182,Microsoft SQL Server 2008 R2 Unleashed,Ray Rankins;Paul Bertucci;Chris Gallelli;,10,9,26,1,Sams Publishing,9.78E+12,English,,1704
183,Similarity Search: The Metric Space Approach,Pavel Zezula;Giuseppe Amato;Vlastislav Dohnal;,5,11,17,2006,Springer,9.78E+12,English,Advances in Database Systems (Book 32),220
184,OCP: Oracle8i DBA Architecture & Administration and Backup & Recovery Study Guide,Doug Stuns;Biju Thomas;,0,11,,,Sybex Inc,9.78E+12,English,Ocp: Oracle8i Study Guides,845
185,"Cooperative Information Systems: 9th International Conference, CoopIS 2001, Trento, Italy, September 5-7, 2001. Proceedings ",Carlo Batini;Fausto Giunchiglia;Paolo Giorgini;,1,10,16,,Springer,9.78E+12,English,Lecture Notes in Computer Science (Book 2172),456
186,Bases de donnees reparties,Groupe de travail AFCET-TTI sur les bases de donnees;,78,,,,Hommes et techniques,9.78E+12,French,Monographies d'informatique de l'AFCET,127
187,"Text Mining: Classification, Clustering, and Applications ",Ashok N. Srivastava;Mehran Sahami;,9,6,15,0,Chapman and Hall/CRC,9.78E+12,English,Chapman & Hall/CRC Data Mining and Knowledge Discovery Series (Book 10),328
188,DW2.0: the next generation of data warehouse architecture,MEI YING MENG DENG;,0,1,1,,Machinery Industry Press,9.79E+12,,,
189,Oracle E-Business Suite 12 Financial Management Certified Implementation Specialist: Oracle Receivables,NS Thind;Kieron J;,13,11,18,,CreateSpace Independent Publishing Platform,9.78E+12,English,,146
190,Microsoft並_並_ SQL Server並_並_ 2000 Analysis Services Step by Step,Reed Jacobson;OLAP Train;Reed Jacobsen;,0,10,7,,Microsoft Press,9.78E+12,English,DV-DLT Fundamentals,400
191,"Advances in Networks and Communications: First International Conference on Computer Science and Information Technology, CCSIT 2011, Bangalore, India, ... in Computer and Information Science)",Natarajan Meghanathan;B.K. Kaushik;Dhinaharan Nagamalai;,10,12,14,2011,Springer,9.78E+12,English,Communications in Computer and Information Science (Book 132),671
192,Decision Support in the Data Warehouse,Hugh J. Watson;Paul Gray;,97,12,25,1,Prentice Hall,9.78E+12,English,,416
193,Oracle SQL Tuning & CBO Internals,Kimberly Floss;,4,4,28,,Rampant Techpress,9.78E+12,English,Oracle In-Focus series,300
194,SQL in Easy Steps,Mike McGrath;,5,4,29,,In Easy Steps Limited,9.78E+12,English,In Easy Steps,192
195,PostgreSQL 9.0 High Performance,Gregory Smith;,10,10,20,,Packt Publishing,9.78E+12,English,,468
196,"Case-Based Reasoning: 18th International Conference, ICCBR 2010, Alessandria, Italy, July 19-22, 2010 Proceedings ",Isabelle Bichindaritz;Stefania Montani;,10,7,7,,Springer,9.78E+12,English,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 6176),557
197,Cancer Immunology and Immunotherapy,GLENN DRANOFF;,11,,,,Springer,,English,,304
198,Client/Server Computing,Patrick N. Smith;Steven L. Guengerich;,94,2,,,Sams Publishing,9.78E+12,English,Professional Reference Series,400
199,Enhanced Skip-List Search Algorithm in 3-Layer Mediator Framework: General Mediation Framework for Disjoined Distributed Databases,Qasem Kharma;,11,9,26,,LAP LAMBERT Academic Publishing,9.78E+12,English,,136
200,Case Studies in Object-Oriented Analysis and Design,Edward Yourdon;Carl A. Argila;,96,7,18,,Prentice Hall PTR,9.78E+12,English,Yourdon Press Computing Series,384
201,Content Management Systems,Dave Addey;James Ellis;Phil Suh;,2,8,,,Glasshaus,9.78E+12,English,Tools of the Trade,200
202,Spatial Databases: A Tour,Shashi Shekhar;Sanjay Chawla;,3,6,20,1,Prentice Hall,9.78E+12,English,,262
203,"Ad-Hoc, Mobile, and Wireless Networks: Third International Conference, ADHOC-NOW 2004, Vancouver, Canada, July 22-24, 2004, Proceedings ",Ioanis Nikolaidis;Michel Barbeau;Evangelos Kranakis;,4,7,8,,Springer,9.78E+12,English,Lecture Notes in Computer Science (Book 3158),346
204,The Business Analyst's Guide to Oracle Hyperion Interactive Reporting 11,Edward J. Cody;,10,8,22,,Packt Publishing,9.78E+12,English,,232
205,Database Design and Programming for DB2/400,Paul Conte;,98,1,,,29th Street Press,9.78E+12,English,,600
206,"Process, Data and Classifier Models for Accessible Supervised Classification Problem Solving",Steven De Bruyne;,10,10,1,,ASP - Academic & Scientific Publishers,9.79E+12,English,,178
207,Data Mining - Data Warehousing.,Alex Schweizer;,99,1,1,,Orell F並__ssli,9.78E+12,German,,
208,"Practice and Theory of Automated Timetabling IV: 4th International Conference, PATAT 2002, Gent, Belgium, August 21-23, 2002, Selected Revised Papers ",Edmund Burke;Patrick De Causmaecker;,3,9,29,,Springer,9.78E+12,English,Lecture Notes in Computer Science (Book 2740),368
209,Microsoft SQL Server 2008 High Availability with Clustering & Database Mirroring,Michael Otey;,9,12,17,1,McGraw-Hill Osborne Media,9.78E+12,English,,304
210,SQL Success - Database Programming Proficiency,Stephane Faroult;,13,6,20,,RoughSea Ltd,9.78E+12,English,,592
211,"The O'Leary Series: Microsoft Office Access 2013, Introductory",Linda O'Leary;Timothy O'Leary;,13,7,3,1,McGraw-Hill/Irwin,9.78E+12,English,O'Leary,360
212,"DOLAP 2000: ACM Third International Workshop on Data Warehousing and OLAP, in conjunction with the Ninth International Conference on Information and ... : November 10, 2000, McLean, VA",,0,,,,Association for Computing Machinery,9.78E+12,English,,80
213,SQL Server Query Performance Tuning Distilled,Sajal Dam;,4,10,19,,Apress,9.78E+12,English,Books for Professionals by Professionals,624
214,Beginning T-SQL with Microsoft SQL Server 2005 and 2008,Paul Turley;Dan Wood;,8,12,10,,Wrox,9.78E+12,English,,672
215,Fundamentals of Computer Organization and Design,Sivarama P. Dandamudi;,3,1,14,2003,Springer,9.78E+12,English,Texts in Computer Science,1061
216,Project Planning and Control Using Oracle Primavera P6 Version 8.2 EPPM Web,Mr Paul E Harris;,12,8,23,,Eastwood Harris Pty Ltd,9.78E+12,English,,320
217,Data Warehousing in the Age of Big Data - Common,By (author) Krish Krishnan;,13,,,,Morgan Kaufmann Publishers In,,,,370
218,Beautiful Data: The Stories Behind Elegant Data Solutions,Toby Segaran;Jeff Hammerbacher;,9,7,31,1,O'Reilly Media,9.78E+12,English,,386
219,"Database and Expert Systems Applications: 21st International Conference, DEXA 2010, Bilbao, Spain, August 30 - September 3, 2010, Proceedings, Part I ... Applications, incl. Internet/Web, and HCI)",Pablo Garc並__a Bringas;Abdelkader Hameurlain;Gerald Quirchmayr;,10,8,18,2010,Springer,9.78E+12,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 6261)",523
220,Forecasting Oracle Performance,Craig Shallahamer;,11,12,15,1,Apress,9.78E+12,English,,296
221,4x4 Generative Design : Life/Oblivion,Adrian Ward;Golan Levin;Lia;,2,1,,1,friendsofED,9.78E+12,English,,272
222,QuickBooks 2013: The Missing Manual: The Official Intuit Guide to QuickBooks 2013,Bonnie Biafore;,12,11,8,1,O'Reilly Media,9.78E+12,English,Missing Manual,766
223,"Collaboration and Technology: 16th International Conference, CRIWG 2010, Maastricht, The Netherlands, September 20-23, 2010, Proceedings ",Gwendolyn Kolfschoten;Thomas Andreas Herrmann;Stephan Lukosch;,10,9,13,,Springer,9.78E+12,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 6257)",364
224,OCP: Oracle Database 11g Administrator Certified Professional Certification Kit:,Biju Thomas;Robert G. Freeman;Charles A. Pack;,9,4,13,1,Sybex,9.78E+12,English,,2040
225,Oracle Database 10g Performance Tuning Tips & Techniques,Richard Niemiec;,7,7,30,1,McGraw-Hill Osborne Media,9.78E+12,English,Oracle Press,967
226,Careers in Database Design,Erin K. McGuire;,11,1,15,,Rosen Classroom,9.78E+12,English,Careers in Computer Technology,80
227,Keeping Found Things Found: The Study and Practice of Personal Information Management,William Jones;,3,10,31,1,Morgan Kaufmann,9.78E+12,English,,448
228,"Worldwide Computing and Its Applications: International Conference, WWCA '97, Tsukuba, Japan, March 10-11, 1997 Proceedings. ",Takashi Masuda;Yoshifumi Masunaga;Michiharu Tsukamoto;,97,7,23,,Springer,9.78E+12,English,Lecture Notes in Computer Science (Book 1274),450
229,Easy Oracle PHP: Create Dynamic Web Pages with Oracle Data,Mladen Gogala;Donald Burleson;,6,8,1,,Rampant Techpress,9.78E+12,English,Easy Oracle Series,350
230,Development of a Prototype Relational Database System for Managing FleetBattle Experiment Data,Kevin Colon;,0,,,,PN,,,,
231,Informix Dynamic Server with Universal Data Option : Best Practices 1/e,Informix Press;Angela Sanchez;Informix Software Inc;,98,9,,,Prentice Hall PTR,9.78E+12,English,Prentice Hall PTR Informix Series,432
232,Administrator's Guide To Sybase ASE 15,Jeffrey Garbus;,6,4,17,,Jones & Bartlett Learning,9.78E+12,English,Wordware Applications Library,472
233,Oracle Database 11g PL/SQL Programming,Michael McLaughlin;,8,3,21,1,McGraw-Hill Osborne Media,9.78E+12,English,Oracle Press,835
234,Data Warehousing Advice for Managers,Patricia L. Ferdinandi;,99,1,18,,AMACOM,9.78E+12,English,,216
235,MCAD/MCSD Visual Basic .NET Certification All-in-One Exam Guide,Larry Chambers;Richard Fowler;Michael Linde;,3,2,14,,McGraw-Hill/Osborne Media,9.78E+12,English,All-In-One Certification,1200
236,FileMaker Pro 13: The Missing Manual,Susan Prosser;Stuart Gripman;,14,7,12,1,O'Reilly Media,9.78E+12,English,Missing Manual,944
237,"Perspectives of Systems Informatics: 6th International Andrei Ershov Memorial Conference, PSI 2006, Novosibirsk, Russia, June 27-30, 2006, Revised ... Computer Science and General Issues)",Andrei Voronkov;Irina Virbitskaite;,7,2,7,2007,Springer,9.78E+12,English,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 4378),496
238,Handbook of Human Computation,Pietro Michelucci;,13,12,6,2013,Springer,9.78E+12,English,,1059
239,"Grid and Cooperative Computing - GCC 2005: 4th International Conference, Beijing, China, November 30 -- December 3, 2005, Proceedings ",Hai Zhuge;Geoffrey C. Fox;,5,11,24,,Springer,9.78E+12,English,Lecture Notes in Computer Science / Programming and Software Engineering (Book 3795),1203
240,"Algorithms - ESA 2002: 10th Annual European Symposium, Rome, Italy, September 17-21, 2002, Proceedings ",Rolf M並__hring;Rajeev Raman;,2,9,2,,Springer,9.78E+12,English,Lecture Notes in Computer Science (Book 2461),919
241,Access 2007 Bible,Michael R. Groh;Joseph C. Stockman;Gavin Powell;,7,1,10,1,Wiley,9.78E+12,English,,1416
242,Microsoft SQL Server 7.0 Database Implementation Training Kit,Microsoft Press;Microsoft Corporation;,99,1,1,,Microsoft Press,9.78E+12,English,Training Kit,800
243,Pro T-SQL 2008 Programmer's Guide,Michael Coles;,8,8,20,1,Apress,9.78E+12,English,Expert's Voice in SQL Server,688
244,ColdFusion MX: The Complete Reference,Jeffry Houser;,2,7,30,,McGraw-Hill,9.78E+12,English,Complete Reference,792
245,Protecting Oracle Database 12c,Paul Wright;,14,4,14,1,Apress,9.78E+12,English,,332
246,Mining Amazon Web Services: Building Applications with the Amazon API,John Paul Mueller;Sybex;,4,1,23,Pap/Cdr,Sybex,9.78E+12,English,,400
247,Foundation for Object / Relational Databases: The Third Manifesto,C. J. Date;Hugh Darwen;,98,6,15,1,Addison-Wesley Professional,9.78E+12,English,,528
248,Scaling CouchDB,Bradley Holt;,11,4,11,1,O'Reilly Media,9.78E+12,English,,74
249,Understanding dBASE III,Alan Simpson;,84,12,,,Sybex Inc,9.78E+12,English,,300
250,Electronic Bill Presentment and Payment,Kornel Terplan;,3,3,12,1,CRC Press,9.78E+12,English,Advanced & Emerging Communications Technologies,368
251,Chip On Board: Technology for Multichip Modules,John H. Lau;,94,6,30,1994,Springer,9.78E+12,English,E; Ectrical Engineering,556
252,SQL Injection Attacks and Defense,Justin Clarke;,9,5,15,1st,Syngress,9.78E+12,English,,474
253,"Computational Discovery of Scientific Knowledge: Introduction, Techniques, and Applications in Environmental and Life Sciences ",Saso Dzeroski;Ljupco Todorovski;,7,8,7,2007,Springer,9.78E+12,English,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 4660),327
254,Oracle SQL,Bijoy Bordoloi;Douglas B. Bock;,3,2,20,,Prentice Hall,9.78E+12,English,,368
255,"Service Availability: Second International Service Availability Symposium, ISAS 2005, Berlin, Germany, April 25-26, 2005, Revised Selected Papers ... Applications, incl. Internet/Web, and HCI)",Miroslaw Malek;Edgar Nett;Neeraj Suri;,5,11,14,,Springer,9.78E+12,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 3694)",216
256,Object Oriented Systems Development,Ali Bahrami;,98,12,25,1,McGraw-Hill/Irwin,9.78E+12,English,,432
257,Multidimensional Databases and Data Warehousing,Christian S. Jensen;Torben Bach Pedersen;Christian Thomsen;,10,9,13,,Morgan and Claypool Publishers,9.78E+12,English,Synthesis Lectures on Data Management,112
258,DESIGNING RELATIONAL DATABASE SYSTEMS,,,,,,WP PUBLISHERS & DISTRIBUTORS PVT. LTD.,9.79E+12,English,,
259,Essential ASP for Web Professionals,Elijah Lovejoy;,0,12,15,,Prentice Hall PTR,9.78E+12,English,Prentice Hall Essential Web Professionals,304
260,Secrets of Analytical Leaders: Insights from Information Insiders,Wayne Eckerson;,12,10,1,,"Technics Publications, LLC",9.78E+12,English,,300
261,Oracle Database 11g New Features 1st edition,Robert G. Freeman;,,,,,,,,,
262,Microsoft SQL Server 2008 Internals,Kalen Delaney;Paul S. Randal;Kimberly L. Tripp;,9,3,18,,Microsoft Press,9.78E+12,English,Developer Reference,784
263,And relational database design theory,BEN SHE.YI MING;,13,8,1,,Machinery Industry Press,9.79E+12,,,
264,"Database Systems: Design, Implementation, and Management 10th Edition by Coronel, Carlos, Morris, Steven, Rob, Peter ","Carlos,.. Coronel;",12,,,,"Cuorse Technology,2012. 10th Edition",,,,
265,"Database Systems for Advanced Applications: DASFAA 2009 International Workshops: BenchmaX, MCIS, WDPP, PPDA, MBC, PhD, Brisbane, Australia, April ... Applications, incl. Internet/Web, and HCI)",Lei Chen;Chengfei Liu;Qing Liu;,9,9,3,2009,Springer,9.78E+12,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 5667)",376
266,"Dependable Computing: Third Latin-American Symposium, LADC 2007, Morelia, Mexico, September 26-28, 2007, Proceedings ",Andrea Bondavalli;Francisco Brasileiro;Sergio Rajsbaum;,7,10,23,,Springer,9.78E+12,English,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 4746),242
267,Microsoft Access 2013 Intermediate Quick Reference Guide,Beezix Inc.;,13,2,22,,Beezix Inc.,9.78E+12,English,,2
268,Advanced WebLogic Server Automation: Administration and Monitoring with WLST and JMX,Martin Heinzl;,14,6,5,,Rampant TechPress,9.78E+12,English,Oracle In-Focus Series,702
269,Expert Oracle GoldenGate,Ben Prusinski;Steve Phillips;Shing Chung;,11,7,12,1,Apress,9.78E+12,English,Expert's Voice in Oracle,352
270,Forensic Computing,Anthony Sammes;Brian Jenkinson;,7,8,3,2nd,Springer,9.78E+12,English,Practitioner Series,470
271,New Masters of Photoshop,Mike Cina;Derek Lea;Peter Stanick;,1,8,,,Wrox Press,9.78E+12,English,Friends of ed Designer to Designer,544
272,Visual Insights: A Practical Guide to Making Sense of Data,Katy B並__rner;David E. Polley;,14,1,24,,The MIT Press,9.78E+12,English,,312
273,Access 97 For Windows For Dummies: Quick Reference,Alison Barrows;,97,1,27,,For Dummies,9.78E+12,English,,226
274,"Data Warehouses and Olap: Concepts, Architectures and Solutions",Robert Wrembel;Christian Koncilia;,6,12,11,,IGI Global,9.78E+12,English,,332
275,Learning SQL,Alan Beaulieu;,9,4,27,2nd,O'Reilly Media,,English,,338
276,Principles of Data Mining,David J. Hand;Heikki Mannila;Padhraic Smyth;,1,8,1,,A Bradford Book,9.78E+12,English,Adaptive Computation and Machine Learning series,584
277,"Advances in Web-Age Information Management: Third International Conference, WAIM 2002, Beijing, China, August 11-13, 2002. Proceedings ",Xiaofeng Meng;Jianwen Su;Yujun Wang;,2,7,31,2002,Springer,9.78E+12,English,Lecture Notes in Computer Science (Book 2419),452
278,Microsoft Office Excel 2007: Complete Concepts and Techniques,Gary B. Shelly;Thomas J. Cashman;Jeffrey J. Quasney;,7,8,,1,Cengage Learning,9.78E+12,English,,880
279,Oracle Database Administration: The Complete Video Course,Douglas Scherer;Melanie Caffrey;,0,12,,,Prentice Hall PTR,9.78E+12,English,Complete Video Courses,1
280,"Multi-Agent for Mass User Support: International Workshop, MAMUS 2003, Acapulco, Mexico, August 10, 2003, Revised and Invited Papers ",Koichi Kurumatani;Azuma Ohuchi;,4,6,14,2004,Springer,9.78E+12,English,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 3012),222
