167,"Advances in Computing, Communication and Control: International Conference, ICAC3 2011, Mumbai, India, January 28-29, 2011. Proceedings","Srija Unnikrishnan (Editor), Sunil Surve (Editor), Deepak Bhoir (Editor)",11,7,14,1,Springer Berlin Heidelberg,9.78E+12,,"Communications in Computer and Information Science,#125",538
168,"Advances in Conceptual Modeling - Challenges and Opportunities: ER 2008 Workshops CMLSA, ECDM, FP-UML, M2AS, RIGiM, SeCoGIS, WISM, Barcelona, Spain, October 20-23, 2008, Proceedings","Il-Yeol Song (Editor), Mario Piattini (Editor), Yi-Ping Phoebe Chen (Editor), Sven Hartmann (Editor), Fabio Grandi (Editor)",08,10,28,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series,#5232",468
169,"Advances in Conceptual Modeling - Foundations and Applications: ER 2007 Workshops CMLSA, FP-UML, ONISW, QoIS, RIGiM, SeCoGIS, Auckland, New Zealand, November 5-9, 2007, Proceedings","Jean-Luc Hainaut (Editor), Elke Al. Rundensteiner (Editor), Markus Kirchberg (Editor), Michaela Bertolotto (Editor), Mathias Brochhausen (Editor)",07,12,10,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series,#4802",420
170,"Advances in Conceptual Modeling: ER'99 Workshops on Evolution and Change in Data Management, Reverse Engineering in Information Systems, and the World Wide Web and Conceptual Modeling Paris, France, November 15-18, 1999 Proceedings","Peter P. Chen (Editor), David W. Embley (Editor), Jacques Kouloumdjian (Editor), Stephen W. Liddle (Editor), John F. Roddick (Editor)",99,12,10,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science Series,#1727",396
171,"Advances in Conceptual Modeling - Theory and Practice: ER 2006 Workshops BP-UML, CoMoGIS, COSS, ECDM, OIS, QoIS, SemWAT, Tucson, AZ, USA, November 6-9, 2006, Proceedings","John F. Roddick (Editor), Richard Benjamins (Editor), Samira Si-Said Cherfi (Editor), Roger Chiang (Editor), Ramez Elmasri (Editor)",07,12,28,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science Series,#4231",460
172,"Advances in Data Analysis: Proceedings of the 30th Annual Conference of the Gesellschaft f�_r Klassifikation e.V., Freie Universit�_t Berlin, March 8-10, 2006","Reinhold Decker (Editor), Hans-Joachim Lenz (Editor)",07,4,28,1,Springer Berlin Heidelberg,9.78E+12,,"Studies in Classification, Data Analysis, and Knowledge Organization Series",687
173,"Advances in Data and Web Management: Joint International Conferences, APWeb/WAIM 2009, Suzhou, China, April 2-4, 2009, Proceedings","Qing Li (Editor), Ling Feng (Editor), Jian Pei (Editor), X. Sean Wang (Editor), Xiaofang Zhou (Editor)",09,3,18,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series,#5446",685
174,Advances in Data Base Theory: Volume 2,"Herve Gallaire, Jack Minker, Jean Marie Nicolas",12,2,3,,Springer US,9.78E+12,,,432
175,Advances in Data Base Theory,"Herve Gallaire (Editor), Jack Minker (Editor), Jean M. Nicolas (Editor)",84,6,1,,Basic Books,9.78E+12,,,428
176,Advances in Data-Based Approaches for Hydrologic Modeling and Forecasting,"Ronny Berndtsson, Bellie Sivakumar (Editor)",10,6,29,,"World Scientific Publishing Company, Incorporated",9.79E+12,,,519
177,Advances in Database Systems: Implementations and Applications,"J. Paredaens (Editor), L. Tenenbaum (Editor)",94,11,28,,Springer Vienna,9.78E+12,,CISM International Centre for Mechanical Sciences Series,377
178,"Advances in Database Technologies: ER '98 Workshops on Data Warehousing and Data Mining, Mobile Data Access, and Collaborative Work Support and Spatio-Temporal Data Management, Singapore, November 19-20, 1998, Proceedings","Yahiko Kambayashi (Editor), Dik Lun Lee (Editor), Ee-Peng Lim (Editor), Mukesh Kumar Mohania (Editor), Yoshifumi Masunaga (Editor)",99,3,30,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science Series,#1552",600
179,"Advances in Database Technology - EDBT 2000: 7th International Conference on Extending Database Technology Konstanz, Germany, March 27-31, 2000 Proceedings","Carlo Zaniolo (Editor), Peter C. Lockemann (Editor), Marc H. Scholl (Editor), Torsten Grust (Editor)",00,3,8,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science Series,#1777",548
180,"Advances in Database Technology - EDBT 2002: 8th International Conference on Extending Database Technology, Prague, Czech Republic, March 25-27, Proceedings","Christian S. Jensen (Editor), Keith G. Jeffery (Editor), Jaroslav Pokorny (Editor), Simonas Saltenis (Editor), Elisa Bertino (Editor)",02,4,29,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science Series,#2287",784
181,"Advances in Database Technology - EDBT 2004: 9th International Conference on Extending Database Technology, Heraklion, Crete, Greece, March 14-18, 2004, Proceedings","Elisa Bertino (Editor), Stavros Christodoulakis (Editor), Dimitris Plexousakis (Editor), Christophides Vassilis (Editor), Manolis Koubarakis (Editor)",04,4,14,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science Series,#2992",882
182,Advances in Database Technology - EDBT '88,"Joachim William Schmidt (Editor), S. Ceri (Editor), M. Missikoff (Editor)",88,4,28,,"Springer-Verlag New York, LLC",9.78E+12,,Lecture Notes in Computer Science,620
183,Advances in Database Technology - EDBT '90,"Francois Bancilhon, D. Tsichritzis (Editor), C. Thanos (Editor)",90,3,28,,"Springer-Verlag New York, LLC",9.78E+12,,Lecture Notes in Computer Science,451
184,"Advances in Database Technology - EDBT '94: Proceedings of the Fourth International Conference on Extending Database Technology, Cambridge, UK, March 28-31, 1994","Matthias Jarke (Editor), Keith G. Jeffery (Editor), Janis Bubenko (Editor)",94,3,28,,"Springer-Verlag New York, LLC",9.78E+12,,Lecture Notes in Computer Science,406
185,"Advances in Database Technology EDBT '96: 5th International Conference on Extending Database Technology, Avignon, France, March 25-29 1996, Proceedings.","Peter Apers (Editor), Georges Gardarin (Editor), Mokrane Bouzeghoub (Editor)",96,3,18,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science Series,#1057",646
186,"Advances in Database Technology - EDBT '98: 6th International Conference on Extending Database Technology, Valencia, Spain, March 23-27, 1998.","Hans-Jorg Schek, Felix Saltor, Isidro Ramos, Gustavo Alonso",98,4,8,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science Series,#1377",532
187,Advances in Databases and Artificial Intelligence: Intelligent Database Technology: Approaches and Applications,Frederick E. Petry (Editor),95,2,28,,"Jai Press, Inc.",9.78E+12,,,330
188,"Advances in Databases and Information Systems: 5th East European Conference, ADBIS 2001, Vilnius, Lithuania September 25-28, 2001 Proceedings","Albertas Caplinskas (Editor), Johann Eder (Editor)",01,10,16,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science Series,#2151",384
189,"Advances in Databases and Information Systems: 8th East European Conference, ADBIS 2004, Budapest, Hungary, September 22-25, 2004, Proceedings","Georg Gottlob (Editor), Janos Demetrovics (Editor), Andras Benczur (Editor)",04,12,3,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science Series,#3255",426
190,"Advances in Databases and Information Systems: 7th East European Conference, ADBIS 2003, Dresden, Germany, September 3-6, 2003, Proceedings","Leonid Kalinichenko (Editor), Rainer Manthey (Editor), Bernhard Thalheim (Editor), Uwe Wloka (Editor)",03,10,10,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science Series,#2798",438
191,Advances in Databases and Information Systems,"Tadeusz Morzy (Editor), Theo Harder (Editor), Robert Wrembel (Editor)",12,8,22,1,Springer Berlin Heidelberg,9.78E+12,,"Advances in Intelligent Systems and Computing Series,#186",312
192,"Advances in Databases and Information Systems: Second East European Symposium, ADBIS '98, Poznan, Poland, September 7-10, 1998, Proceedings","Witold Litwin (Editor), Tadeusz Morzy (Editor), Gottfried Vossen (Editor)",98,1,1,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science Series,#1475",378
193,"Advances in Databases and Information Systems: 6th East European Conference, ADBIS 2002, Bratislava, Slovakia, September 8-11, 2002, Proceedings","Yannis Manolopoulos (Editor), Pavol Navrat (Editor)",02,10,3,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science Series,#2435",422
194,"Advances in Databases: 19th British National Conference on Databases, BNCOD 19, Sheffield, UK, July 17-19, 2002. Proceedings","Barry Eaglestone (Editor), Siobhan North (Editor), Alexandra Poulovassilis (Editor)",02,8,26,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science Series,#2405",204
195,"Advances in Databases: 17th British National Conference on Databases, BNCOD 17 Exeter, UK, July 3-5, 2000 Proceedings","Brian Lings (Editor), Keith Jeffery (Editor)",00,7,31,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science Series,#1832",226
196,"Advances in Databases: 18th British National Conference on Databases, BNCOD 18 Chilton, UK, July 9-11, 2001. Proceedings",Brian Read (Editor),01,8,9,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science Series,#2097",219
197,"Advances in Databases: 15th British National Conference on Databases, BNCOD 15 London, United Kingdom, July 7 - 9, 1997","Carol Small (Editor), Paul Douglas (Editor), Roger Johnson (Editor), Peter King (Editor), Nigel Martin (Editor)",97,7,24,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science Series,#1271",240
198,"Advances in Databases: Proceedings of the 11th British National Conference on Databases, BNCOD 11. Keele, UK, July 7-9, 1993","M. F. Worboys (Editor), A. F. Grundy (Editor)",93,7,28,,"Springer-Verlag New York, LLC",9.78E+12,,Lecture Notes in Computer Science,286
199,"Advances in Databases: Concepts, Systems and Applications: 12th International Conference on Database Systems for Advanced Applications, DASFAA 2007, Bangkok, Thailand, April 9-12, 2007 Proceedings","Ramamohanarao Kotagiri (Editor), P. Radha Krishna (Editor), Mukesh Mohania (Editor), Ekawit Nantajeewarawat (Editor)",07,3,27,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series,#4443",1130
200,"Advances in Databases: 14th British National Conference on Database, BNCOD 14 Edinburgh, UK, July 3 - 5, 1996. Proceedings","Ronald Morrison (Editor), Jessie Kennedy (Editor)",96,6,19,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science Series,#1094",245
201,"Advances in Databases: 16th British National Conference on Databases, BNCOD 16, Cardiff, Wales, UK, July 6-8, 1998, Proceedings","Suzanne M. Embury (Editor), Nicholas J. Fiddian (Editor), W. Alex Gray (Editor), Andrew C. Jones (Editor)",98,7,31,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science Series,#1405",188
202,"Advances in Digital Forensics VII: 7th IFIP WG 11.9 International Conference on Digital Forensics, Orlando, FL, USA, January 31 - February 2, 2011, Revised Selected Papers","Gilbert Peterson (Editor), Sujeet Shenoi (Editor)",13,11,11,,Springer Berlin Heidelberg,9.78E+12,,IFIP Advances in Information and Communication Technology Series,290
203,Advances in Fuzzy Object- Oriented Databases: Modeling and Applications,"Ma, Zongmin Ma (Editor)",04,11,28,,IGI Global,9.78E+12,,,343
204,"Advances in Information Retrieval: 30th European Conference on IR Research, ECIR 2008, Glasgow, UK, March 30 -- April 3, 2008","Craig Macdonald (Editor), Iadh Ounis (Editor), Vassilis Plachouras (Editor), Ian Ruthven (Editor), Ryan W. White (Editor)",08,4,28,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series,#4956",722
205,"Advances in Information Retrieval: 27th European Conference on IR Research, ECIR 2005, Santiago de Compostela, Spain, March 21-23, 2005, Proceedings","David E. Losada (Editor), Juan M. Fernandez-Luna (Editor)",05,4,29,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series,#3408",574
206,"Advances in Information Retrieval: 24th BCS-IRSG European Colloquium on IR Research Glasgow, UK, March 25-27, 2002 Proceedings","Fabio Crestani (Editor), Mark Girolami (Editor), C.J.van Rijsbergen (Editor)",02,4,8,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science Series,#2291",366
207,"Advances in Information Retrieval: 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009, Proceedings","Mohand Boughanem (Editor), Catherine Berrut (Editor), Josiane Mothe (Editor), Chantal Soule-Dupuy (Editor)",09,3,27,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series,#5478",821
208,"Advances in Information Retrieval: 28th European Conference on IR Research, ECIR 2006, London, UK, April 10-12, 2006, Proceedings","Mounia Lalmas (Editor), Andrew MacFarlane (Editor), Stefan Ruger (Editor), Anastasios Tombros (Editor), Theodora Tsikrika (Editor)",06,5,11,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series,#3936",588
209,Advances in Information Systems Development: New Methods and Practice for the Networked Society Volume 2,"Gabor Maygar (Editor), Gabor Knapp, Wita Wojtkowski, Gregory Wojtkowski, JoZe Zupancic",07,10,26,1,Springer US,9.78E+12,,,530
210,"Advances in Intelligent Data Analysis IX: 9th International Symposium, IDA 2010, Tucson, AZ, USA, May 19-21, 2010, Proceedings","Paul R. Cohen (Editor), Niall M. Adams (Editor), Michael R. Berthold (Editor)",10,6,7,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series,#6065",260
211,"Advances in Intelligent Data Analysis VIII: 8th International Symposium on Intelligent Data Analysis, IDA 2009, Lyon, France, August 31 - September 2, 2009, Proceedings","Niall M. Adams (Editor), Celine Robardet (Editor), Arno Siebes (Editor), Jean-Francois Boulicaut (Editor)",09,9,1,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series,#5772",418
212,"Advances in Intelligent Data Analysis XI: 11th International Symposium, IDA 2012, Helsinki, Finland, October 25-27, 2012, Proceedings","Jaakko Hollmen (Editor), Frank Klawonn (Editor), Allan Tucker (Editor)",12,9,18,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series,#7619",440
213,"Advances in Intelligent Data Analysis XII: 12th International Symposium, IDA 2013, London, UK, October 17-19, 2013, Proceedings","Allan Tucker (Editor), Frank Hoppner (Editor), Arno Siebes (Editor), Stephen Swift (Editor)",13,10,3,,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series,#8207",478
214,"Advances in Intelligent Data Analysis XIII: 13th International Symposium, IDA 2014, Leuven, Belgium, October 30 -- November 1, 2014. Proceedings","Hendrik Blockeel (Editor), Matthijs van Leeuwen (Editor), Veronica Vinciotti (Editor)",14,12,9,,Springer International Publishing,9.78E+12,,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series",394
215,"Advances in Knowledge Discovery and Data Mining: 8th Pacific-Asia Conference, PAKDD 2004, Sydney, Australia, May 26-28, 2004, Proceedings","Honghua Dai (Editor), Ramakrishnan Srikant (Editor), Chengqi Zhang (Editor)",04,5,11,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence Series,#3056",716
216,"Advances in Knowledge Discovery and Data Mining: 6th Pacific-Asia Conference, PAKDD 2002, Taipei, Taiwan, May 6-8, 2002. Proceedings","Ming-Syan Cheng (Editor), Philip S. Yu (Editor), Bing Liu (Editor)",02,4,28,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence Series,#2336",570
217,"Advances in Knowledge Discovery and Data Mining: 18th Pacific-Asia Conference, PAKDD 2014, Tainan, Taiwan, May 13-16, 2014. Proceedings, Part II","Vincent S. Tseng (Editor), Tu Bao Ho (Editor), Zhi-Hua Zhou (Editor), Arbee L.P. Chen (Editor), Hung-Yu Kao (Editor)",14,6,3,,Springer International Publishing,9.78E+12,,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence Series,624
218,Advances in Machine Learning and Data Analysis,"Mahyar Amouzegar (Editor), Burghard Rieger (Editor)",09,11,23,1,Springer Netherlands,9.79E+12,,"Lecture Notes in Electrical Engineering Series,#48",239
219,"Advances in Machine Learning: First Asian Conference on Machine Learning, ACML 2009, Nanjing, China, November 2-4, 2009. Proceedings","Zhi-Hua Zhou (Editor), Takashi Washio (Editor)",09,10,6,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence Series,#5828",413
220,Advances in Multimedia and Databases for the New Century: A Swiss/Japanese Perspective,"Stefano Spaccapietra, Stefano Spaccapietra (Editor)",00,4,28,,"World Scientific Publishing Company, Incorporated",9.79E+12,,Advanced Database Research and Development Series,224
221,"Advances in Nonlinear Speech Processing: International Conference on Nonlinear Speech Processing, NOLISP 2009, Vic, Spain, June 25-27, 2009, Revised Selected Papers","Jordi Sole-Casals (Editor), Vladimir Zaiats (Editor)",10,2,18,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence Series,#5933",199
