145,"Autobiography of Jack the Ripper: In His Own Words, The Confession of the World's Most Infamous Killer",James Carnac,,,Sourcebooks,9781402280580,09/03/2013,320,8.20(w) x 5.50(h) x 0.90(d),2343,2,3.5,$13.63,,$10.49,
146,Benjamin Franklin's Autobiography,Benjamin Franklin,,,"Norton, W. W. &amp; Company, Inc.",9780393935615,01/16/2012,480,5.10(w) x 8.30(h) x 1.20(d),3273,,,$19.38,,,
147,Die Nigger Die!: A Political Autobiography of Jamil Abdullah al-Amin,H. Rap Brown (Jamil Abdullah Al-Amin),Jamil Al-Amin,,"Chicago Review Press, Incorporated",9781556524523,04/28/2002,192,5.50(w) x 8.50(h) x 0.63(d),3641,3,3.3,$11.63,,$9.99,
148,Over the Top and Back: The Autobiography,Tom Jones,,,Penguin Publishing Group,9781592409617,11/24/2015,432,6.00(w) x 9.00(h) x 0.84(d),3561,,,,$20.25,$13.99,$45.00
149,50 Classic Autobiographies,Booker T. Washington,Henry David Thoreau,John Muir,Golgotha Press,2940012105042,02/03/2011,,,1426,21,3.2,,,,
150,Autobiography of Benjamin Franklin.: ILLUSTRATED.,Benjamin Franklin,,,MobileReference,9781607780724,01/01/2010,,,1937,298,3.5,$6.50,,$0.95,
151,"Autobiography of Mark Twain: Volume 1, Reader's Edition",Mark Twain,,,University of California Press,9780520952447,03/26/2012,440,,1289,737,3.3,$19.42,$30.19,$18.81,
152,From the Holocaust to Hogan's Heroes: The Autobiography of Robert Clary,Robert Clary,,,Taylor Trade Publishing,9781461661931,12/17/2007,224,,3287,1,5.0,,$10.99,$10.99,
153,Autobiography Of A Duffer,Santosh Jha,,,Santosh Jha,2940045462426,11/25/2013,,,1703,4,5.0,,,,
154,"Gandhi, An Autobiography - The Story of My Experiments With Truth",M. K Gandhi,,,David Rehak,9780993742453,08/17/2014,365,,1331,,,$2.99,,$2.99,
155,KP: The Autobiography,Kevin Pietersen,,,"Little, Brown Book Group",9780751557565,10/09/2014,,,3379,6,4.1,$13.95,,$4.99,
156,The Measure of a Man: A Spiritual Autobiography,Sidney Poitier,,,HarperCollins Publishers,9780061357909,01/26/2007,272,5.31(w) x 8.00(h) x 0.62(d),2604,55,4.1,$9.58,$17.48,$11.14,$16.85
157,Bill Peet: An Autobiography,Bill Peet,,,Houghton Mifflin Harcourt,9780395689820,03/28/1994,192,7.90(w) x 9.90(h) x 0.60(d),2970,5,4.8,$11.99,,,
158,I Shock Myself: The Autobiography of Beatrice Wood,Beatrice Wood,,,Chronicle Books LLC,9780811853613,03/28/2006,192,8.25(w) x 10.50(h) x 0.50(d),2694,,,$18.08,,,
159,Crusade for Justice: The Autobiography of IDA B. Wells,Ida B. Wells,Ada B. Wells,,University of Chicago Press,9780226893440,07/28/1991,466,5.50(w) x 8.50(h) x 1.40(d),1357,,,$30.00,,$27.00,
160,Inside Track: Autobiography of Carl Lewis,Carl Lewis,,,Simon &amp; Schuster,9781476777917,01/11/2014,264,5.50(w) x 8.40(h) x 0.80(d),94,,,$15.91,,,
161,Change of Habit: The Autobiography of a Former Catholic Nun,Joanne Howe,,,Christian Communications,9780892252923,12/28/1996,120,0.28(w) x 6.00(h) x 9.00(d),1188,1,5.0,,,,
162,"Works of Thomas Jefferson: The Jefferson Bible, Autobiography, Inaugural Addresses, State of the Union Addresses, Memoir, Correspondence, And Miscellanies and The Writings of Thomas Jefferson Vol. 6 (Illustrated)",Thomas Jefferson,,,MobileReference,9781607783107,01/01/2010,,,2022,20,4.3,,,$2.99,
163,"Advice to the Writer: The Writer's Guide to Plot, Revision, and Autobiography: A Digital Pamphlet: Excerpted from The Modern Library's Writer's Workshop",Stephen Koch,,,Random House Publishing Group,9780812993721,02/25/2014,272,,1693,7,4.1,$10.39,,$2.99,
164,Staying on Track: The Autobiography,Nigel Mansell,,,Simon &amp; Schuster UK,9781471151828,09/24/2015,384,,2274,,,,,,
165,Autobiography of a Brown Buffalo,Oscar Zeta Acosta,,,Knopf Doubleday Publishing Group,9780307831675,02/06/2013,208,,1480,1,4.0,$10.99,,$11.99,
166,Glow: The Autobiography of Rick James,Rick James,,,Atria Books,9781476764160,07/08/2014,352,,1006,2,4.5,$12.45,,$13.99,
167,King of the Mild Frontier: An Ill-Advised Autobiography,Chris Crutcher,,,HarperCollins Publishers,9780060502515,10/05/2004,272,5.31(w) x 8.00(h) x 0.61(d),2036,9,3.9,$8.05,,$7.42,
168,The Autobiography of George Muller a Narrative of Some of the Lord's Dealings with George Muller Written,Himself Vol I,,,Benediction Books,9781849027441,05/28/2010,180,6.00(w) x 9.00(h) x 0.41(d),1013,,,,,,
169,I Stooged to Conquer: The Autobiography of the Leader of the Three Stooges,Moe Howard,,,"Chicago Review Press, Incorporated",9781613747667,07/01/2013,256,8.54(w) x 10.84(h) x 0.64(d),2769,3,4.6,$15.14,,$10.99,
170,Renegade at Heart: An Autobiography,Lorenzo Lamas,,,"BenBella Books, Inc.",9781941631263,12/09/2014,272,,1148,2,5.0,,$17.00,$13.99,
171,Living a Life of Fire Autobiography,Reinhard Bonnke,,,Harvester Services,9781933106656,09/17/2009,645,,2379,12,4.7,,$10.99,$10.99,
172,"The Last Manchu: The Autobiography of Henry Pu Yi, Last Emperor of China",Henry Pu Yi,,,Skyhorse Publishing,9781626367258,03/01/2010,352,,1570,2,5.0,$10.49,,$10.49,
173,The Autobiography of Margaret Sanger,Margaret Sanger,,,Dover Publications,9780486120836,02/14/2012,512,,457,,,$9.75,,$10.49,
174,Benjamin Franklin - His Autobiography (Illustrated edition),Benjamin Franklin,,,Unforgotten Classics,2940015855920,07/13/2015,,,367,1,5.0,,,,
175,My Bloody Roots: From Sepultura to Soulfly and beyond - The Autobiography,Max Cavalera,,,"Outline Press, Limited",9781908279637,07/20/2014,256,5.80(w) x 8.30(h) x 0.90(d),3254,,,,,,
176,Time to Be in Earnest: A Fragment of Autobiography,P. D. James,,,Random House Publishing Group,9780345442123,02/27/2001,306,5.52(w) x 8.26(h) x 0.65(d),1549,5,3.6,$10.40,,$11.99,
177,Holding On to the Air: An Autobiography / Edition 1,Suzanne Farrell,Toni Bentley,,University Press of Florida,9780813025933,09/28/2002,352,5.98(w) x 8.97(h) x 0.83(d),2141,3,4.0,,,,
178,"Tales of Wonder: Adventures Chasing the Divine, an Autobiography",Huston Smith,,,HarperCollins Publishers,9780061879449,05/12/2009,240,,1342,7,4.1,$14.69,$19.45,$8.99,
179,The Autobiography of Hudson Taylor: Missionary to China,J. Hudson Taylor,,,GLH Publishing,2940012994165,09/04/2011,,,3645,2,5.0,,,,
180,Gaz: The Autobiography of Geordie Shore's Ultimate Lad,Gary Beadle,,,"John Blake Publishing, Limited",9781782199526,06/01/2014,288,,3132,,,$17.95,$27.36,$10.49,
181,"Hitler Biography: Best Seller! Standing Down Hitler ( autobiography, diary, journal, life, life story, memoir, picture, profile, sketch, confessions, experience, letter, life history, personal account )",Adolf Hitler,Hitler,World War 2,Resounding Wind Publishing,2940150020757,12/16/2014,,,2541,2,3.0,,,,
182,Pele: The Autobiography,Pele,Alex Bellos,Orlando Duarte,Simon &amp; Schuster UK,9781416511212,05/08/2007,368,5.10(w) x 7.70(h) x 1.00(d),2548,,,,,,
183,Fidel Castro: My Life: A Spoken Autobiography,Fidel Castro,Ignacio Ramonet,,Scribner,9781416562337,06/09/2009,736,6.06(w) x 9.02(h) x 1.78(d),299,9,4.3,$15.18,,$16.99,$44.63
184,Gerrard: My Autobiography,Steven Gerrard,,,Transworld Publishers Limited,9780553817331,09/28/2007,352,4.50(w) x 7.00(h) x 1.40(d),3067,4,4.7,$12.56,,$9.99,
185,Breakaway: An Autobiography,Dan Murphy,,,CreateSpace Publishing,9781505694703,03/15/2015,432,5.50(w) x 8.50(h) x 0.96(d),3541,1,5.0,$14.90,,$0.00,
186,James Arness: An Autobiography,James Arness,,,"McFarland &amp; Company, Incorporated Publishers",9780786433162,04/03/2008,344,6.90(w) x 10.00(h) x 1.00(d),2242,5,4.4,,,,
187,Infinity Net: The Autobiography of Yayoi Kusama,Yayoi Kusama,,,Tate Publishing,9781849762137,08/04/2015,240,6.10(w) x 9.00(h) x 0.80(d),1864,,,$13.83,,$9.99,
188,Geronimo: His Own Story: The Autobiography of a Great Patriot Warrior,Geronimo,S. M. Barrett,Frederick W. Turner,Penguin Publishing Group,9781101128046,03/01/1996,208,,932,7,3.7,$15.99,$26.99,$12.99,
189,We Were Young and Carefree: The Autobiography of Laurent Fignon,Laurent Fignon,,,Random House,9781407075211,06/16/2010,304,,3620,,,,,,
190,Spitfire: The Autobiography,Jon E. Lewis,,,"Little, Brown Book Group",9781472107824,02/07/2013,544,,2096,2,5.0,,,,
191,Veeck--As in Wreck: The Autobiography of Bill Veeck,Bill Veeck,Ed Linn,,University of Chicago Press,9780226852188,04/28/2001,400,5.50(w) x 8.50(h) x 1.30(d),3536,,,$14.46,,$9.99,
192,"Mad, Bad & Dangerous to Know: The Autobiography",Ranulph Fiennes,,,"Hodder &amp; Stoughton, Ltd.",9780340951699,08/01/2008,352,5.00(w) x 7.70(h) x 1.10(d),1151,,,$11.96,,,
193,Blackhawk: An Autobiography,Blackhawk,Black Hawk,,Filiquarian Publishing,9781599869612,11/07/2006,128,6.00(w) x 9.00(h) x 0.30(d),3299,,,$7.99,,,
194,Autobiography of Benjamin Franklin: with Related Documents / Edition 2,Benjamin Franklin,,,Bedford/St. Martin's,9780312404154,04/02/2003,208,5.46(w) x 8.17(h) x 0.40(d),1444,,,$16.67,,,
195,An Autobiography or The Story of my Experiments with Truth,Mohandas K. Gandhi,,,MobileReference,9781607784012,01/01/2010,,,1147,24,4.2,,$0.95,$0.95,
196,In My Own Way: An Autobiography,Alan Watts,,,New World Library,9781577319931,06/01/2007,,,1945,4,4.2,$12.91,,$10.49,
197,Holding On to the Air: An Autobiography,Suzanne Farrell,,,University Press of Florida,9780813059327,09/15/2002,352,,1378,1,3.0,$8.49,,$8.49,
198,The Autobiography of Saint Therese: The Story of a Soul,John Beevers,,,The Crown Publishing Group,9780307778086,01/26/2011,192,,2372,8,4.2,$10.40,,$9.99,
199,Recollections: An Autobiography,Viktor E. Frankl,,,Basic Books,9780786724222,08/04/2008,352,,1216,2,4.0,$10.82,,$9.99,
200,Kit Carson's Autobiography,Kit Carson,,,UNP - Bison Books,9780803252387,12/01/2013,192,,2613,,,$13.47,,$10.49,
201,"The Autobiography of Medgar Evers: A Hero's Life and Legacy Revealed Through His Writings, Letters, and Speeches",Myrlie Evers-Williams,Manning Marable,,Basic Books,9780786722495,08/29/2006,416,,3580,2,4.5,$13.66,,$11.49,
202,Autobiography of Malcolm X (SparkNotes Literature Guide),SparkNotes,Alex Haley,Malcolm X,Spark,9781411474031,08/12/2014,72,,1226,13,4.0,$4.49,,$4.49,
203,Up Till Now: The Autobiography,William Shatner,David Fisher,,St. Martin's Press,9781429937979,04/28/2009,368,,284,34,4.3,$19.30,,$7.99,
204,Blue Plate Special: An Autobiography of My Appetites,Kate Christensen,,,Knopf Doubleday Publishing Group,9780385536271,07/09/2013,368,,3606,6,3.1,$10.79,,$11.99,
205,My House of Memories: An Autobiography,Merle Haggard,,,HarperCollins Publishers,9780062023216,12/28/2010,259,9.14(w) x 11.34(h) x 0.76(d),2465,,,$12.09,,,
206,Clark: The Autobiography of Clark Terry,Clark Terry,,,University of California Press,9780520287518,06/12/2015,344,5.90(w) x 8.90(h) x 0.90(d),116,3,3.6,$21.17,$33.83,$17.51,
207,Long Time Gone: The Autobiography of David Cros,,,,David\Crosby#&amp; Carl Gottlieb,9780979048906,08/28/2007,570,6.00(w) x 9.00(h) x 1.16(d),734,,,,,,
208,Back from the Brink: The Autobiography,Paul McGrath,,,Random House Adult Trade Publishing Group,9781446409602,12/15/2010,432,,632,,,$9.99,,$9.99,
209,Finally Free: An Autobiography,Michael Vick,Brett Honeycutt,,Worthy Publishing,9781617950704,09/04/2012,304,,160,78,2.5,,$14.32,$3.49,$19.30
210,The Autobiography of Charles Darwin (Barnes & Noble Library of Essential Reading),Charles Darwin,,,Barnes &amp; Noble,9781411429178,09/01/2009,464,,3480,2,3.0,$14.90,,$3.49,
211,Freedom in Exile: The Autobiography of the Dalai Lama,Dalai Lama,,,HarperCollins Publishers,9780060987015,05/01/2008,320,5.31(w) x 8.00(h) x 0.73(d),1001,8,5.0,$12.21,,,
212,I Dreamed I Was a Very Clean Tramp: An Autobiography,Richard Hell,,,HarperCollins Publishers,9780062190840,02/18/2014,304,5.31(w) x 8.00(h) x 0.68(d),1835,3,3.6,$12.06,$21.31,$8.99,
213,Commando: The Autobiography of Johnny Ramone,Johnny Ramone,,,Abrams Image,9780810996601,04/01/2012,176,6.90(w) x 8.90(h) x 0.70(d),3212,2,5.0,,$19.54,$13.99,
214,Ely: An Autobiography,University of Georgia Press,,,University of Georgia Press,9780820323978,01/28/2004,284,5.40(w) x 8.40(h) x 0.80(d),961,,,$18.30,,,
215,"Autobiography: Childhood, Boyhood and Youth",Leo Tolstoy,,,CreateSpace Publishing,9781515138228,07/19/2015,208,8.50(w) x 11.00(h) x 0.44(d),3463,,,,,,
216,The Name Above the Title: An Autobiography,Frank Capra,,,Da Capo Press,9780306807718,04/28/1997,513,6.02(w) x 9.02(h) x 1.23(d),1049,,,$16.87,,,
217,My Life: An Attempt at an Autobiography,Leon Trotsky,,,Dover Publications,9780486456096,06/05/2007,624,5.10(w) x 8.20(h) x 1.20(d),584,,,$11.79,,$10.99,
218,The Autobiography of an Ex-Colored Man / Edition 1,James Weldon Johnson,,,"Norton, W. W. &amp; Company, Inc.",9780393972863,02/12/2015,512,5.10(w) x 8.30(h) x 1.20(d),2768,2,3.0,$12.34,,$2.99,
219,Race with the Devil: The Autobiography of Joseph Pearce,Joseph Pearce,,,Saint Benedict Press,9781618900654,08/30/2013,264,5.90(w) x 8.80(h) x 1.10(d),1149,1,5.0,,,,
220,Autobiography of Mark Twain - 100th Anniversary Edition,Mark Twain,,,KRE,9781608427710,07/02/2013,600,6.00(w) x 9.00(h) x 1.50(d),2921,1,2.0,$12.95,$19.95,,
221,"Autobiography of a Recovering Skinhead: The Frank Meeink Story as Told to Jody M. Roy, Ph.D.",Frank Meeink,Jody M. Roy,,"Hawthorne Books &amp; Literary Arts, Incorporated",9780979018893,08/24/2010,316,,2117,14,4.7,$10.19,,$10.99,
222,Autobiography of Jefferson (1743-1790),Thomas Jefferson,,,B&amp;R Samizdat Express,9781455415281,09/03/2011,,,3048,1,5.0,,,,
223,Autobiography of George Muller,George Muller,,,Whitaker House,9781603741767,09/11/2009,,,1481,4,4.7,$8.99,,$7.99,
224,Always Managing: My Autobiography,Harry Redknapp,,,Ebury Publishing,9781407060736,10/10/2013,432,,2784,1,5.0,$25.18,$30.11,$9.99,
225,Fading Into The Limelight: The Autobiography,Peter Sallis,,,"Orion Publishing Group, Limited",9781409105725,09/18/2008,,,2514,,,,,,
226,"The Mystery of the Missing Socks...Wow, You Actually Managed to Write an Autobiography Title Entry With Bio 4 That Wasn't So Ridiculously Long...Um",Xavier Cockroachal Damon,,,Lulu.com,9781329331020,07/06/2015,,,988,,,,,,
227,An Autobiography - The Story of My Life and Work,Booker T. Washington,,,Jazzybee Verlag,9783849644024,05/05/2014,451,,289,,,$6.99,,$0.99,
228,The Autobiography and Other Writings,Benjamin Franklin,,,Random House Publishing Group,9780553904987,04/29/2008,384,,1818,3,3.0,$4.95,,$1.99,
229,"Pioneering the West, 1846 to 1878: Major Howard Egan's Diary; Also Thrilling Experiences of Pre-Frontier Life Among Indians, Their Traits, Civil and Savage, and Part of Autobiography, Inter-Related to His Father's (Classic Reprint)",Howard Egan,,,FB &amp;c Ltd,9781331168287,07/11/2015,312,6.00(w) x 9.00(h) x 0.65(d),3595,,,$16.57,$26.95,,
230,Buck 'Em!: The Autobiography of Buck Owens,Randy Poe,Buck Owens,,Hal Leonard Corporation,9781480366916,11/01/2013,304,,2902,1,5.0,$19.99,$21.91,$16.49,
231,"American History: Vietnam ( autobiography, diary, journal, life, life story, memoir, picture, profile, sketch, confessions, experience, letter, life history, personal account )",Vietnam War,World War,History Books,Resounding Wind Publishing,2940149993284,12/16/2014,,,631,1,5.0,,,,
232,"Grown Gray in War: From Iwo Jima to the Chosin Reservoir to the Tet Offensive, the Autobiography of a True Marine Hero",Len Maffioli,Bruce H Norton,,Quadrant Books,2940150473096,11/10/2014,358,,2451,,,,,,
233,Only When I Laugh: My Autobiography,Paul Merton,,,Ebury Publishing,9781448146307,09/25/2014,352,,2156,,,$14.95,$34.46,$10.49,
234,The Autobiography and Other Writings,Benjamin Franklin,,,Knopf Doubleday Publishing Group,9781101907603,09/08/2015,344,8.10(w) x 5.20(h) x 1.20(d),2033,,,$8.85,$18.75,$9.99,
235,My Life and Ethiopia's Progress 1892-1937: The Autobiography of Haile Sellassie,Haile Sellassie,Haile,Haile Selassie,Frontline Books,9780948390401,12/28/1999,335,5.00(w) x 7.00(h) x 0.90(d),161,,,$19.70,,,
236,Autobiography of a Corpse,Sigizmund Krzhizhanovsky,,,New York Review Books,9781590176702,12/03/2013,256,5.00(w) x 7.98(h) x 0.61(d),1271,1,4.0,$11.23,,$10.99,
237,All in a Lifetime: An Autobiography,Ruth Westheimer,Ben Yagoda,,Grand Central Publishing,9780446677615,10/31/1997,366,5.50(w) x 8.50(h) x 0.82(d),980,,,$18.95,,,
238,A Pilgrim's Journey: The Autobiography of Ignatius of Loyola,Joseph N. Tylenda S.J.,Ignatius,,Ignatius Press,9780898708103,07/28/2001,204,5.39(w) x 8.02(h) x 0.70(d),2493,,,$15.00,,$10.49,
239,Kaffe Fassett: Dreaming in Color: An Autobiography,Kaffe Fassett,,,STC Craft/A Melanie Falick Book,9781584799962,09/15/2012,224,9.00(w) x 10.00(h) x 1.30(d),715,1,5.0,,$27.20,$33.99,
240,The Long Haul: An Autobiography / Edition 1,Myles Horton,,,Teachers College Press,9780807737002,08/01/2003,256,5.00(w) x 0.00(h) x 0.64(d),744,1,5.0,$18.50,,,
241,"Way Down: Playing Bass with Elvis, Dylan, the Doors and More - The Autobiography of Jerry Scheff",Jerry Scheff,,,Hal Leonard Corporation,9781617130328,03/01/2012,256,5.90(w) x 8.40(h) x 0.80(d),3429,,,,,,
242,Did They Mention the Music?: The Autobiography of Henry Mancini,Henry Mancini,,,"Rowman &amp; Littlefield Publishers, Inc.",9780815411758,12/28/2001,312,5.68(w) x 8.24(h) x 0.67(d),1297,2,4.5,$13.89,,$10.49,
243,"Sun Chief: The Autobiography of a Hopi Indian, Second Edition",Don C. Talayesva,Leo W. Simmons,Matthew Sakiestewa Gilbert,Yale University Press,9780300198898,10/13/2013,,,1990,,,$25.00,,$18.40,
244,The Autobiography of Foudini M. Cat,Susan Fromberg Schaeffer,,,Random House Publishing Group,9780307766304,08/24/2011,176,,2099,7,4.7,$14.47,,$11.99,
245,"Smokin' Joe: The Autobiography of a Heavyweight Champion of the World, Smokin' Joe Frazier",Joe Frazier,Phil Berger,,"Blackstone Audio, Inc.",9781620642160,10/10/2013,213,,48,,,,,$6.99,$16.95
246,Ginger Baker: Hellraiser: The Autobiography of the World's Greatest Drummer,Ginger Baker,,,"John Blake Publishing, Limited",9781857828641,07/09/2010,292,,3491,2,3.0,$12.49,,$8.49,
247,Autobiography of George Fox,George Fox,,,Christian Classics Ethereal Library,9781610250849,10/07/2010,,,2643,1,5.0,,,$2.99,
248,UNREPENTANT SINNER - The Autobiography of Col. Charles Askins,Col. Charles Askins,,,Paladin Press,2940012585295,01/01/1991,336,,1550,,,$20.59,,$29.95,
249,Mirror to America: The Autobiography of John Hope Franklin,John Hope Franklin,,,"Farrar, Straus and Giroux",9780374707040,04/15/2007,416,,3249,,,$23.38,,$7.99,
250,Mark Twain's Autobiography VOL 1 & 2,Mark Twain,,,WDS Publishing,2940013663541,01/16/2012,,,1267,4,2.7,,,,
251,Faithfull: An Autobiography,Marianne Faithfull,,,"Rowman &amp; Littlefield Publishers, Inc.",9781461660972,06/06/2000,336,,680,2,3.0,$14.86,,$10.49,
252,The Totally Secret Origin of Foxman: Excerpts from an EPIC Autobiography: A Tor.Com Original,Kelly McCullough,,,Tom Doherty Associates,9781466892422,07/22/2015,,,186,,,,,,
253,The Test: My Autobiography,Brian O'Driscoll,,,Penguin UK,9780241962695,10/23/2014,,,3513,1,5.0,,,,
254,Never Die Easy: The Autobiography of Walter Payton,Walter Payton,,,Random House Publishing Group,9780375758218,09/11/2001,288,5.18(w) x 7.92(h) x 0.62(d),2453,33,4.7,$12.87,,$11.99,
255,Steps in Time: An Autobiography,Fred Astaire,,,HarperCollins Publishers,9780061567568,08/05/2008,384,5.31(w) x 8.00(h) x 0.86(d),2131,8,4.8,$11.43,$39.18,,
256,Dear Theo: The Autobiography of Vincent Van Gogh,Irving Stone,,,Penguin Publishing Group,9780452275041,09/28/1995,480,5.37(w) x 7.98(h) x 0.96(d),3477,,,$12.54,,,$40.45
257,Maradona: The Autobiography of Soccer's Greatest and Most Controversial Star,Diego Armando Maradona,,,Skyhorse Publishing,9781616081867,02/23/2011,328,6.00(w) x 8.80(h) x 1.00(d),2152,6,3.0,$9.97,,$10.49,
258,Bob,Whitlock: A Rock 'n' Roll Autobiography,,,"McFarland &amp; Company, Incorporated Publishers",9780786458943,12/17/2010,260,6.90(w) x 9.90(h) x 1.00(d),1260,9,5.0,$35.00,,$24.99,
259,Learning to Fly: The Autobiography,Victoria Beckham,,,Penguin Publishing Group,9781405916974,08/13/2014,1,5.00(w) x 7.50(h) x 1.50(d),3216,,,,,,
260,My Story: A Fill-in-the-Blank Autobiography,Alex A. Lluch,,,"WS Publishing Group, Inc.",9781934386286,12/15/2008,100,6.70(w) x 8.10(h) x 0.80(d),1612,,,,,,
261,Autobiography of Red Cloud: War Leader of the Oglalas,R. Eli Paul,Charles Wesley Allen,,Montana Historical Society Press,9780917298509,01/01/1997,222,5.56(w) x 8.60(h) x 0.59(d),76,1,5.0,,,,
262,Some Of These Days The Autobiography Of Sophie Tucker - Scholar's Choice Edition,Sophie Tucker,,,Scholar's Choice,9781297029646,02/15/2015,324,7.44(w) x 9.69(h) x 0.68(d),3331,,,,,,
